orderID,uniqueID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employeeslastName,employeesfirstName,employeestitle,productName,supplierID,categoryID,quantityPerUnit,unitPrice1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,supplierscompanyName,supplierscontactName,supplierscontactTitle
10532,755,EASTC,7,1997-05-09,1997-06-06,1997-05-12,3,7446,66,17,24,0,Eastern Connection,Ann Devon,Sales Agent,King,Robert,Sales Representative,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10533,756,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,18804,4,22,50,5,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10533,757,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,18804,72,348,24,0,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10533,758,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,18804,73,15,24,5,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Röd Kaviar,17,8,24 - 150 g jars,15,101,0,5,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10534,759,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,2794,30,2589,10,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,2589,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10534,760,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,2794,40,184,10,2,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10534,761,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,2794,54,745,10,2,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10535,762,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,1564,11,21,50,1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10535,763,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,1564,40,184,10,1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10535,764,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,1564,57,195,5,1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs,195,36,0,20,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10535,765,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,1564,59,55,15,1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Raclette Courdavault,28,4,5 kg pkg,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10536,766,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,5888,12,38,15,25,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Queso Manchego La Pastora,5,4,10 - 500 g pkgs,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10536,767,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,5888,31,125,20,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,125,0,70,20,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10536,768,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,5888,33,25,30,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Geitost,15,4,500 g,25,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10536,769,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,5888,60,34,35,25,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10537,770,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,7885,31,125,30,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,125,0,70,20,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10537,771,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,7885,51,53,6,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10537,772,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,7885,58,1325,20,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Escargots de Bourgogne,27,8,24 pieces,1325,62,0,20,0,Seafood,Escargots Nouveaux,Marie Delamare,Sales Manager
10537,773,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,7885,72,348,21,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10537,774,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,7885,73,15,9,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Röd Kaviar,17,8,24 - 150 g jars,15,101,0,5,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10538,775,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,487,70,15,7,0,B's Beverages,Victoria Ashworth,Sales Representative,Dodsworth,Anne,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd,Ian Devling
10538,776,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,487,72,348,1,0,B's Beverages,Victoria Ashworth,Sales Representative,Dodsworth,Anne,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10539,777,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,1236,13,6,8,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10539,778,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,1236,21,10,15,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10539,779,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,1236,33,25,15,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Geitost,15,4,500 g,25,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10539,780,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,1236,49,20,6,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Maxilaku,23,3,24 - 50 g pkgs,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10540,781,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,100764,3,10,60,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Aniseed Syrup,1,2,12 - 550 ml bottles,10,13,70,25,0,Condiments,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10540,782,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,100764,26,3123,40,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,3123,15,0,0,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10540,783,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,100764,38,2635,30,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Côte de Blaye,18,1,12 - 75 cl bottles,2635,17,0,15,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10540,784,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,100764,68,125,35,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10541,785,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,6865,24,45,35,1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,Vice President  Sales,Guaraná Fantástica,10,1,12 - 355 ml cans,45,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10541,786,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,6865,38,2635,4,1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,Vice President  Sales,Côte de Blaye,18,1,12 - 75 cl bottles,2635,17,0,15,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10541,787,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,6865,65,2105,36,1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,Vice President  Sales,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,2105,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10541,788,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,6865,71,215,9,1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,Vice President  Sales,Flotemysost,15,4,10 - 500 g pkgs,215,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10542,789,KOENE,1,1997-05-20,1997-06-17,1997-05-26,3,1095,11,21,15,5,Königlich Essen,Philip Cramer,Sales Associate,Davolio,Nancy,Sales Representative,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10542,790,KOENE,1,1997-05-20,1997-06-17,1997-05-26,3,1095,54,745,24,5,Königlich Essen,Philip Cramer,Sales Associate,Davolio,Nancy,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10543,791,LILAS,8,1997-05-21,1997-06-18,1997-05-23,2,4817,12,38,30,15,LILA-Supermercado,Carlos González,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Queso Manchego La Pastora,5,4,10 - 500 g pkgs,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10543,792,LILAS,8,1997-05-21,1997-06-18,1997-05-23,2,4817,23,9,70,15,LILA-Supermercado,Carlos González,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Tunnbröd,9,5,12 - 250 g pkgs,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10544,793,LONEP,4,1997-05-21,1997-06-18,1997-05-30,1,2491,28,456,7,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Peacock,Margaret,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,456,26,0,0,1,Produce,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10544,794,LONEP,4,1997-05-21,1997-06-18,1997-05-30,1,2491,67,14,7,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Peacock,Margaret,Sales Representative,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14,52,0,10,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10545,795,LAZYK,8,1997-05-22,1997-06-19,1997-06-26,2,1192,11,21,10,0,Lazy K Kountry Store,John Steel,Marketing Manager,Callahan,Laura,Inside Sales Coordinator,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10546,796,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,19472,7,30,10,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs,30,15,0,10,0,Produce,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
10546,797,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,19472,35,18,30,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10546,798,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,19472,62,493,40,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10547,799,SEVES,3,1997-05-23,1997-06-20,1997-06-02,2,17843,32,32,24,15,Seven Seas Imports,Hari Kumar,Sales Manager,Leverling,Janet,Sales Representative,Mascarpone Fabioli,14,4,24 - 200 g pkgs,32,9,40,25,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10547,800,SEVES,3,1997-05-23,1997-06-20,1997-06-02,2,17843,36,19,60,0,Seven Seas Imports,Hari Kumar,Sales Manager,Leverling,Janet,Sales Representative,Inlagd Sill,17,8,24 - 250 g  jars,19,112,0,20,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10548,801,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,2,143,34,14,10,25,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10548,802,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,2,143,41,965,14,0,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,965,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10549,803,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,17124,31,125,55,15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Gorgonzola Telino,14,4,12 - 100 g pkgs,125,0,70,20,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10549,804,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,17124,45,95,100,15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Rogede sild,21,8,1k pkg,95,5,70,15,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10549,805,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,17124,51,53,48,15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Manjimup Dried Apples,24,7,50 - 300 g pkgs,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10550,806,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,432,17,39,8,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10550,807,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,432,19,92,10,0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10550,808,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,432,21,10,6,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10550,809,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,432,61,285,10,1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Sirop d'érable,29,2,24 - 500 ml bottles,285,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10551,810,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,7295,16,1745,40,15,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10551,811,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,7295,35,18,20,15,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10551,812,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,7295,44,1945,40,0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,1945,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10552,813,HILAA,2,1997-05-29,1997-06-26,1997-06-05,1,8322,69,36,18,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Fuller,Andrew,Vice President  Sales,Gudbrandsdalsost,15,4,10 kg pkg,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10552,814,HILAA,2,1997-05-29,1997-06-26,1997-06-05,1,8322,75,775,30,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Fuller,Andrew,Vice President  Sales,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10553,815,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,14949,11,21,15,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,Vice President  Sales,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10553,816,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,14949,16,1745,14,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,Vice President  Sales,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10553,817,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,14949,22,21,24,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,Vice President  Sales,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs,21,104,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10553,818,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,14949,31,125,30,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,Vice President  Sales,Gorgonzola Telino,14,4,12 - 100 g pkgs,125,0,70,20,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10553,819,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,14949,35,18,6,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,Vice President  Sales,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10554,820,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,12097,16,1745,30,5,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10554,821,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,12097,23,9,20,5,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Tunnbröd,9,5,12 - 250 g pkgs,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10554,822,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,12097,62,493,20,5,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10554,823,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,12097,77,13,10,5,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Original Frankfurter grüne SoÁEe,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10555,824,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,25249,14,2325,30,2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Tofu,6,7,40 - 100 g pkgs,2325,35,0,0,0,Produce,Mayumi's,Mayumi Ohno,Marketing Representative
10555,825,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,25249,19,92,35,2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10555,826,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,25249,24,45,18,2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,45,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10555,827,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,25249,51,53,20,2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10555,828,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,25249,56,38,40,2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10556,829,SIMOB,2,1997-06-03,1997-07-15,1997-06-13,1,98,72,348,24,0,Simons bistro,Jytte Petersen,Owner,Fuller,Andrew,Vice President  Sales,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10557,830,LEHMS,9,1997-06-03,1997-06-17,1997-06-06,2,9672,64,3325,30,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Dodsworth,Anne,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,3325,22,80,30,0,Grains/Cereals,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10557,831,LEHMS,9,1997-06-03,1997-06-17,1997-06-06,2,9672,75,775,20,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Dodsworth,Anne,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10558,832,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,7297,47,95,25,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Zaanse koeken,22,3,10 - 4 oz boxes,95,36,0,0,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
10558,833,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,7297,51,53,20,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10558,834,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,7297,52,7,30,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10558,835,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,7297,53,328,18,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Perth Pasties,24,6,48 pieces,328,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10558,836,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,7297,73,15,3,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Röd Kaviar,17,8,24 - 150 g jars,15,101,0,5,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10559,837,BLONP,6,1997-06-05,1997-07-03,1997-06-13,1,805,41,965,12,5,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Suyama,Michael,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,965,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10559,838,BLONP,6,1997-06-05,1997-07-03,1997-06-13,1,805,55,24,18,5,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Suyama,Michael,Sales Representative,Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10560,839,FRANK,8,1997-06-06,1997-07-04,1997-06-09,1,3665,30,2589,20,0,Frankenversand,Peter Franken,Marketing Manager,Callahan,Laura,Inside Sales Coordinator,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,2589,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10560,840,FRANK,8,1997-06-06,1997-07-04,1997-06-09,1,3665,62,493,15,25,Frankenversand,Peter Franken,Marketing Manager,Callahan,Laura,Inside Sales Coordinator,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10561,841,FOLKO,2,1997-06-06,1997-07-04,1997-06-09,2,24221,44,1945,10,0,Folk och fä HB,Maria Larsson,Owner,Fuller,Andrew,Vice President  Sales,Gula Malacca,20,2,20 - 2 kg bags,1945,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
